user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase
5993,27,Female,Mobile,5.619999886,7,2,9,1,0,0,3.180000067,33.72000122,1
5994,51,Male,Mobile,19.39999962,4,10,4,1,0,1,22.76000023,16.76000023,1
5995,53,Female,Desktop,13.47000027,15,2,0,0,1,0,7.409999847,54.70999908,1
5997,23,Male,Tablet,16.64999962,2,6,5,0,0,1,22.77000046,23.23999977,1
5998,41,Female,Mobile,29.69000053,14,12,0,1,1,0,43.66999817,30.62999916,1
5999,35,Male,Desktop,11.14000034,10,12,2,1,1,0,6.920000076,67.51000214,1
6000,40,Female,Tablet,29,5,3,5,1,1,0,42.88999939,2.359999895,1
6002,46,Female,Mobile,22.23999977,10,11,6,1,0,0,25.19000053,61.20000076,1
6003,42,Female,Mobile,4.320000172,18,7,6,1,0,0,2.160000086,30.45000076,1
6004,34,Female,Mobile,8.930000305,6,2,8,0,1,1,7.769999981,11.31000042,1
6007,43,Male,Tablet,23.47999954,7,14,6,1,1,0,14.85000038,43.52999878,1
6008,51,Male,Mobile,18.84000015,12,2,5,1,1,0,22.42000008,47.02000046,1
6009,45,Female,Mobile,18.20999908,7,5,0,0,1,1,19.95000076,41.38999939,1
6010,20,Male,Mobile,27.45999908,9,4,9,1,0,1,19.55999947,51.33000183,1
6011,28,Female,Desktop,14.10999966,15,3,6,1,1,0,20.93000031,63.06999969,1
6012,55,Female,Tablet,7.53000021,12,7,1,1,0,1,3.809999943,43.09999847,1
6013,31,Male,Mobile,5.690000057,13,9,3,0,0,0,4.760000229,97.27999878,1
6014,43,Male,Mobile,12.60000038,4,8,6,1,1,0,9.600000381,39.75999832,1
6015,38,Female,Desktop,21.67000008,10,14,3,1,0,1,22.96999931,21.44000053,1
6017,47,Female,Mobile,4.739999771,5,8,8,1,1,1,5.489999771,29.61000061,1
6020,49,Female,Mobile,8.039999962,15,10,5,0,1,0,6.150000095,0.400000006,1
6021,39,Male,Mobile,5.820000172,7,2,3,1,0,0,3.549999952,28.28000069,1
6022,24,Female,Mobile,18.19000053,3,8,8,1,1,1,16.95999908,53.18000031,1
6023,26,Female,Mobile,23.07999992,16,0,1,0,0,0,32.27999878,45.59000015,1
6024,18,Male,Mobile,10.63000011,15,11,9,0,1,0,5.679999828,7.28000021,1
6025,46,Female,Mobile,17.77000046,18,2,4,0,1,1,20,44.70999908,1
6026,25,Female,Mobile,3.849999905,3,6,8,1,0,1,3.210000038,10.59000015,1
6027,21,Male,Mobile,28.12000084,14,6,9,0,0,0,31.56999969,24.98999977,1
6029,20,Male,Mobile,29.93000031,7,5,4,1,1,0,43.90999985,17.86000061,1
6030,57,Female,Desktop,29.37999916,2,3,7,0,1,0,18.03000069,66.52999878,1
6031,24,Male,Desktop,23.59000015,10,7,1,1,1,1,15.52000046,97.29000092,1
6032,44,Male,Mobile,1.580000043,16,3,3,0,0,1,0.860000014,24.70000076,1
6033,18,Male,Mobile,16.76000023,12,9,5,0,0,0,21.70000076,25.95000076,1
6034,44,Female,Desktop,3.519999981,18,14,6,0,0,0,2.089999914,95.30999756,1
6035,33,Female,Mobile,26.95999908,6,5,7,0,0,0,20.94000053,66.51000214,1
6036,55,Male,Tablet,23.89999962,17,4,3,1,1,1,16.86000061,77.01000214,1
6037,24,Male,Mobile,29.20000076,8,11,8,1,0,1,24.92000008,79.15000153,1
6040,28,Female,Desktop,16.04999924,2,5,8,0,0,0,22.12999916,27.46999931,1
6041,59,Female,Desktop,12.21000004,7,2,6,1,0,0,16.37999916,51.84000015,1
6043,53,Male,Tablet,19.43000031,13,2,2,1,0,0,25.29000092,70.73000336,1
6044,54,Female,Mobile,28.05999947,10,9,8,0,0,1,35.84000015,19.21999931,1
6045,58,Male,Mobile,18.28000069,15,6,6,0,0,1,13.65999985,87.55000305,1
6047,52,Male,Mobile,26.02000046,6,0,4,1,1,0,25.98999977,26.42000008,1
6048,22,Male,Mobile,16.04999924,12,0,2,1,1,0,23.48999977,54.40000153,1
6050,20,Male,Tablet,19.54999924,16,5,6,1,1,0,29.10000038,36.59000015,1
6051,52,Male,Mobile,13.93000031,9,3,8,1,1,0,9.180000305,53.36000061,1
6052,31,Male,Mobile,3.359999895,10,13,4,0,1,0,3.309999943,53.95000076,1
6054,48,Female,Desktop,29.82999992,8,13,3,0,0,0,27.44000053,54.43000031,1
6055,34,Male,Mobile,2.410000086,6,13,2,0,1,1,3.50999999,63.61000061,1
6056,41,Female,Tablet,21.20000076,3,14,7,0,1,1,23.98999977,1.570000052,1
6057,40,Male,Desktop,25.38999939,12,0,9,1,0,0,20.25,13.97999954,1
6059,31,Female,Mobile,17.52000046,9,3,2,1,1,0,16.68000031,70.83999634,1
6061,32,Male,Tablet,13.44999981,6,0,6,0,1,0,11.47000027,62.88999939,1
6064,32,Male,Mobile,13.53999996,9,5,2,1,1,0,19.75,93.98999786,1
6065,53,Female,Desktop,20.29999924,19,3,3,1,1,1,26.37000084,1.899999976,1
6066,25,Male,Mobile,16.40999985,18,1,9,1,1,0,23.55999947,44.72000122,1
6067,32,Male,Desktop,2.589999914,12,11,6,0,0,1,2.5,35.45000076,1
6068,20,Female,Desktop,28.62999916,11,12,2,1,0,0,36.20000076,70.55000305,1
6069,30,Male,Desktop,23.97999954,10,4,3,1,1,0,14.26000023,92.94000244,1
6070,58,Male,Desktop,5.320000172,3,8,6,1,0,0,5.820000172,4.03000021,1
6071,51,Male,Mobile,29.46999931,12,6,3,1,0,0,15.13000011,5.730000019,1
6072,41,Female,Tablet,22.37000084,4,3,8,1,0,0,17,67.27999878,1
6073,57,Male,Tablet,14.69999981,10,14,5,0,0,0,17.12999916,34.61000061,1
6074,49,Male,Mobile,18.72999954,2,4,1,0,1,1,12.57999992,20.29999924,1
6075,49,Male,Tablet,4.099999905,12,7,0,0,0,0,2.869999886,95.47000122,1
6076,47,Female,Mobile,17.25,11,10,7,0,1,1,9.68999958,1.399999976,1
6077,30,Male,Desktop,3.140000105,14,12,2,1,1,1,3.920000076,27.39999962,1
6078,18,Female,Mobile,16.79999924,15,4,6,1,1,0,15.93000031,33.16999817,1
6079,51,Male,Tablet,17.03000069,14,11,3,1,0,1,23.63999939,78.27999878,1
6080,32,Female,Mobile,26.36000061,12,5,2,1,0,0,22.72999954,56.16999817,1
6081,31,Female,Mobile,22.03000069,2,12,8,0,1,0,20.60000038,32.84000015,1
6083,51,Male,Mobile,26.76000023,1,5,5,1,1,0,36.41999817,21.79000092,1
6084,35,Male,Desktop,17.62000084,15,7,5,1,1,1,13.96000004,3.869999886,1
6088,42,Male,Desktop,28,1,0,1,0,0,0,29.57999992,13.92000008,1
6089,55,Female,Desktop,23.46999931,11,3,2,0,1,0,19.26000023,90.58999634,1
6090,31,Male,Mobile,28.28000069,12,2,3,1,0,1,31.96999931,67.84999847,1
6092,44,Female,Mobile,25.96999931,14,6,6,0,0,1,27.88999939,39.27000046,1
6093,19,Female,Mobile,15.18000031,1,12,4,1,0,1,12.36999989,28.45999908,1
6094,34,Male,Tablet,5.75,1,12,8,1,1,0,4.28000021,21.12999916,1
6095,54,Female,Mobile,20.39999962,6,6,5,0,1,1,30.55999947,91.11000061,1
6096,31,Male,Tablet,20.84000015,3,14,7,1,1,1,28.13999939,18.44000053,1
6097,42,Male,Mobile,9.319999695,14,7,8,1,0,0,7.260000229,17.59000015,1
6101,38,Female,Desktop,5.860000134,17,4,5,1,1,1,5.659999847,35.52999878,1
6104,54,Female,Mobile,28.88999939,1,5,5,0,1,1,37.47999954,94.45999908,1
6105,33,Female,Mobile,23.15999985,16,5,9,0,1,1,25.59000015,24.88999939,1
6106,34,Male,Tablet,10.27000046,19,10,4,0,1,0,11.64000034,75.41999817,1
6107,33,Female,Mobile,28.60000038,9,7,3,0,1,0,19.86000061,89.05999756,1
6109,21,Male,Mobile,14.21000004,6,9,5,0,1,1,7.260000229,42.38999939,1
6111,56,Male,Mobile,12.90999985,18,1,7,1,0,1,11.03999996,56.72999954,1
6112,51,Male,Mobile,7.760000229,14,10,9,1,0,1,9.760000229,19.20999908,1
6113,47,Male,Mobile,12.21000004,7,8,0,0,0,1,16.89999962,43.18000031,1
6116,56,Female,Desktop,23.09000015,7,5,9,0,1,0,12.43999958,69.98999786,1
6119,22,Female,Mobile,17.76000023,7,7,2,0,1,0,18.94000053,2.670000076,1
6120,37,Male,Mobile,28.88999939,17,9,2,1,0,0,36.52000046,58.02999878,1
6121,33,Female,Mobile,12.17000008,8,0,6,0,0,0,14.73999977,96.59999847,1
6122,58,Female,Mobile,27.13999939,2,7,7,0,0,0,37.18000031,19.44000053,1
6123,54,Female,Mobile,24.79999924,19,12,5,0,0,0,13.56000042,71.73999786,1
6124,57,Male,Tablet,19.48999977,7,6,7,0,1,1,21.54000092,43.31999969,1
6125,26,Female,Desktop,19.97999954,12,4,1,0,0,0,13.77000046,13.90999985,1
6126,22,Female,Mobile,3.450000048,3,14,6,1,1,1,5.079999924,3.329999924,1
6127,59,Male,Mobile,28.55999947,4,12,4,1,1,1,25.95999908,71.33999634,1
6129,26,Female,Mobile,17.32999992,12,3,6,0,1,0,14.76000023,29.84000015,1
6130,53,Female,Desktop,10.56999969,19,8,8,1,0,1,7.610000134,40.13999939,1
6132,39,Female,Mobile,18.70000076,11,12,0,1,0,0,26.90999985,38.75999832,1
6135,46,Male,Tablet,29.63999939,6,13,7,1,0,1,24.94000053,0.699999988,1
6136,55,Female,Mobile,18.19000053,16,0,6,0,1,0,11.28999996,75.38999939,1
6137,50,Male,Desktop,5.659999847,2,11,3,0,1,1,6.869999886,52.16999817,1
6138,35,Male,Mobile,6.510000229,14,8,2,0,0,0,3.789999962,54.16999817,1
6141,50,Female,Tablet,14.93000031,18,1,2,1,1,1,9.920000076,9.079999924,1
6142,18,Female,Desktop,5.300000191,19,3,4,1,0,0,3.480000019,34.08000183,1
6143,41,Female,Desktop,13.56000042,15,3,9,0,1,1,16.93000031,72.04000092,1
6145,21,Male,Mobile,14.31000042,4,3,9,1,1,1,16.96999931,81.22000122,1
6146,35,Male,Mobile,5.739999771,1,4,9,1,1,1,7.010000229,79.79000092,1
6148,49,Female,Desktop,11.65999985,14,3,6,0,0,1,10.82999992,19.15999985,1
6150,45,Male,Desktop,17.95000076,14,12,1,1,0,0,15.75,87.01999664,1
6151,59,Female,Desktop,18.62000084,16,1,6,1,1,1,27.54000092,12.67000008,1
6153,53,Male,Mobile,12.67000008,7,3,1,0,1,1,18.04000092,43.31000137,1
6156,51,Female,Desktop,17.17000008,12,9,6,1,0,1,11.85000038,94.30999756,1
6158,59,Female,Mobile,13.07999992,2,2,9,1,1,0,16.12000084,38.43000031,1
6159,41,Male,Mobile,24.12999916,6,10,3,0,1,0,27.87999916,78.77999878,1
6160,30,Male,Mobile,5.699999809,15,0,2,1,1,0,7.769999981,49.79999924,1
6162,30,Female,Desktop,15.65999985,16,10,1,1,1,1,19.54999924,96.33000183,1
6163,54,Male,Mobile,9.850000381,3,14,8,1,0,1,5.309999943,77.33999634,1
6164,56,Male,Mobile,22.10000038,1,7,0,0,0,0,17.68000031,47.13000107,1
6165,59,Female,Mobile,16.97999954,12,7,4,0,0,0,19.20000076,90.19000244,1
6167,32,Female,Mobile,20.36000061,19,3,3,1,1,1,30.31999969,21.42000008,1
6168,35,Female,Desktop,24.27000046,6,14,6,1,0,1,22.79000092,55.81999969,1
6169,40,Female,Mobile,29.20999908,19,6,4,0,1,0,36.93999863,81.90000153,1
6170,47,Male,Desktop,19.25,17,14,0,0,0,1,21.18000031,6.210000038,1
6172,21,Female,Mobile,1.029999971,13,13,9,0,0,0,1.269999981,94.93000031,1
6173,20,Female,Desktop,16.37999916,15,2,8,1,0,1,17.15999985,54.59999847,1
6174,24,Female,Mobile,7.21999979,16,6,0,0,0,0,9.489999771,21.36000061,1
6175,35,Male,Mobile,3.730000019,13,13,9,1,1,1,4.050000191,63.16999817,1
6176,59,Female,Mobile,16.43000031,2,5,3,0,0,1,9.869999886,19.68000031,1
6177,24,Female,Mobile,22.65999985,2,0,4,1,0,0,33.75,39.04999924,1
6179,23,Male,Desktop,20.43000031,16,11,2,1,1,1,29.90999985,38.13999939,1
6181,18,Male,Mobile,13.68000031,3,12,0,1,1,1,18.51000023,54.52999878,1
6182,21,Male,Mobile,9.420000076,1,2,5,0,0,1,11.21000004,33.93999863,1
6184,38,Female,Mobile,11.14000034,14,14,7,0,1,1,16.02000046,51.09000015,1
6185,43,Female,Mobile,19.73999977,9,2,5,0,0,0,21.37999916,48.77999878,1
6187,26,Male,Mobile,3.690000057,12,7,6,1,1,0,4.789999962,18.45000076,1
6188,29,Male,Mobile,20.13999939,3,13,2,0,1,1,11,5.230000019,1
6189,59,Female,Desktop,16.84000015,2,3,8,0,1,0,12.94999981,82.66000366,1
6191,37,Female,Tablet,5.420000076,9,12,2,0,0,1,7.769999981,98.02999878,1
6192,41,Female,Desktop,12.92000008,13,9,1,0,1,0,7.269999981,97.77999878,1
6193,44,Female,Tablet,23.89999962,16,1,2,0,0,0,16.38999939,58.00999832,1
6194,55,Male,Mobile,26.79999924,19,4,3,0,0,1,30.13999939,49.00999832,1
6197,41,Female,Desktop,20.44000053,14,10,9,1,0,0,29.60000038,78.54000092,1
6200,39,Female,Desktop,6.679999828,9,14,6,0,1,0,7.590000153,61.68999863,1
6201,52,Female,Desktop,23.5,1,2,0,0,1,0,21.64999962,94.25,1
6202,47,Male,Tablet,19.80999947,1,13,5,0,0,0,10.42000008,12.68999958,1
6203,46,Female,Desktop,18.73999977,19,1,5,0,0,0,26.62000084,61.18000031,1
6204,39,Male,Tablet,20.37000084,6,2,8,0,0,1,11.72000027,58.54000092,1
6205,28,Female,Mobile,7.869999886,11,2,9,1,1,0,5.170000076,20.51000023,1
6206,37,Female,Mobile,13.89000034,18,0,7,0,1,1,19.40999985,77.37999725,1
6207,46,Male,Mobile,19.36000061,14,2,6,0,0,1,15.01000023,11.92000008,1
6208,58,Female,Mobile,19.45999908,16,2,6,0,0,0,25.63999939,6.320000172,1
6209,59,Female,Mobile,23.95999908,1,3,4,0,0,1,16.06999969,48.61000061,1
6210,51,Female,Desktop,9.329999924,10,12,1,0,1,0,5.110000134,29.96999931,1
6211,18,Male,Desktop,23.34000015,10,7,9,0,1,0,17.14999962,43.61000061,1
6212,48,Female,Desktop,13.77000046,13,8,4,0,0,0,17.10000038,11.26000023,1
6214,35,Male,Mobile,14.22000027,3,0,9,1,1,0,11.52999973,43.95999908,1
6215,34,Male,Mobile,28.51000023,14,5,5,1,0,1,32.31999969,96.65000153,1
6216,55,Female,Mobile,6.199999809,16,0,1,1,0,1,7.21999979,72.26000214,1
6217,31,Female,Mobile,20.57999992,6,11,0,0,0,0,21.90999985,92.05000305,1
6218,40,Female,Mobile,17.71999931,1,4,0,1,0,0,25.44000053,78.12000275,1
6219,42,Male,Mobile,6.010000229,5,13,0,1,0,0,7.769999981,78.77999878,1
6221,39,Male,Mobile,24.18000031,12,0,4,1,0,1,22.38999939,25.59000015,1
6222,20,Male,Tablet,5.570000172,1,12,4,0,0,0,6.590000153,42.66999817,1
6223,36,Female,Mobile,6.409999847,13,7,0,1,1,1,4.380000114,87.51999664,1
6225,52,Male,Mobile,21.79999924,8,4,2,1,1,0,21.85000038,5.510000229,1
6228,46,Male,Desktop,16.48999977,15,14,3,1,0,1,15.5,79.41999817,1
6229,23,Female,Mobile,25.48999977,14,12,3,1,1,0,37.15000153,79.90000153,1
6230,54,Male,Mobile,22.14999962,19,7,9,0,0,1,17.37000084,36,1
6231,18,Female,Desktop,25.12000084,9,11,0,0,0,1,28.09000015,59.16999817,1
6232,18,Male,Mobile,7.130000114,19,8,1,1,1,0,4.28000021,77.15000153,1
6233,44,Male,Mobile,19.56999969,14,8,1,1,1,1,17.84000015,79.37000275,1
6234,38,Female,Mobile,2.170000076,8,0,1,1,1,1,1.799999952,58.06000137,1
6235,33,Male,Desktop,3,5,13,9,1,0,1,1.539999962,80.04000092,1
6236,57,Male,Mobile,21.69000053,7,6,0,0,1,1,23.54000092,2.690000057,1
6239,45,Female,Mobile,25.37000084,4,12,0,0,0,0,35.33000183,5.190000057,1
6242,27,Male,Mobile,21.70000076,7,7,9,0,1,0,31.45000076,51.27999878,1
6243,34,Female,Mobile,27.95999908,11,14,2,0,0,1,16.22999954,9.149999619,1
6244,40,Male,Mobile,21.79999924,16,6,8,0,0,1,31.36000061,96.65000153,1
6246,24,Female,Mobile,7.670000076,5,0,1,0,0,1,9.899999619,51.61999893,1
6247,32,Male,Mobile,1.450000048,7,0,3,1,1,1,1.24000001,63.20000076,1
6248,51,Female,Tablet,21.14999962,10,1,7,0,1,1,19.36000061,83.23999786,1
6249,21,Female,Mobile,7.699999809,13,9,8,1,1,0,7.21999979,87.30999756,1
6250,31,Female,Mobile,25.88999939,15,1,6,0,1,0,37.45999908,65.30999756,1
6252,33,Male,Mobile,16.38999939,2,4,7,1,0,0,11.75,21.89999962,1
6253,24,Male,Desktop,22.86000061,4,0,0,0,1,0,25.40999985,90.48000336,1
6254,49,Female,Mobile,23.60000038,14,6,8,0,1,1,32.79000092,19.01000023,1
6255,36,Female,Mobile,19.63999939,15,9,7,1,0,0,14.02999973,89.44000244,1
6256,19,Female,Desktop,28.20999908,14,1,3,1,1,1,23.62999916,21.59000015,1
6257,27,Male,Mobile,29.48999977,4,2,9,0,0,0,31.60000038,71.91999817,1
6258,34,Male,Mobile,28.45999908,6,3,3,0,0,1,42.33000183,81.69999695,1
6259,54,Male,Mobile,24.89999962,7,2,3,1,1,1,24.04000092,39.04999924,1
6260,29,Male,Mobile,21.45999908,13,2,5,0,0,0,23.27000046,11.35000038,1
6262,39,Female,Mobile,4.010000229,17,11,3,0,1,1,5.050000191,6.159999847,1
6263,49,Male,Mobile,8.869999886,4,14,3,1,0,0,6.389999866,65.93000031,1
6264,58,Female,Mobile,1.159999967,19,3,7,0,1,1,0.959999979,69.72000122,1
6265,37,Female,Mobile,4.980000019,13,7,1,1,0,0,6.019999981,26.82999992,1
6266,18,Male,Tablet,13.73999977,9,0,7,0,0,0,16.65999985,65.16000366,1
6270,23,Female,Desktop,3.079999924,7,0,8,1,1,1,3.440000057,48.43999863,1
6271,50,Male,Mobile,8.220000267,17,4,5,1,0,1,5.579999924,1.860000014,1
6272,40,Male,Mobile,24.75,10,6,9,0,0,0,34.77000046,58.99000168,1
6273,40,Female,Desktop,24.29000092,14,12,4,0,1,1,24.95999908,83.27999878,1
6274,43,Female,Desktop,28.42000008,12,11,6,1,1,0,24.90999985,41.04999924,1
6275,30,Female,Mobile,29.93000031,12,0,7,1,0,1,42.72000122,74.70999908,1
6276,24,Female,Mobile,29.30999947,17,8,7,1,1,0,43.13000107,15.10999966,1
6277,32,Female,Mobile,12.89000034,19,11,2,0,1,1,15.68999958,52.95999908,1
6278,44,Female,Tablet,8.260000229,14,10,2,0,1,1,10.67000008,78.91999817,1
6281,32,Male,Desktop,24.38999939,6,14,1,0,1,1,26.07999992,72.11000061,1
6282,53,Female,Desktop,16.47999954,19,13,4,1,0,0,24.44000053,12.10000038,1
6283,44,Male,Mobile,24.02000046,6,1,0,0,1,1,29.86000061,10.27000046,1
6284,22,Female,Mobile,9,6,1,6,1,1,1,11.21000004,97.55000305,1
6285,19,Male,Tablet,15.72999954,4,8,6,1,1,0,11.92000008,48.22999954,1
6286,50,Female,Desktop,17.36000061,1,12,0,1,0,1,15.97000027,73.23999786,1
6287,33,Male,Desktop,28.35000038,19,13,2,1,1,1,23.88999939,68.15000153,1
6288,40,Female,Mobile,8.729999542,11,13,7,1,0,0,7,4.429999828,1
6290,33,Female,Mobile,24.34000015,2,14,2,1,0,1,14.60000038,52.13999939,1
6291,31,Female,Mobile,22.20000076,4,5,5,1,0,0,14.77000046,80.86000061,1
6292,46,Male,Desktop,23.81999969,6,12,5,0,0,1,21.72999954,96.22000122,1
6293,43,Male,Mobile,18.55999947,5,9,5,0,0,1,14.89999962,28.94000053,1
6294,52,Female,Desktop,8.079999924,9,1,4,1,0,0,11.34000015,5.889999866,1
6295,32,Female,Mobile,6.5,11,14,5,1,1,1,4.550000191,47.52999878,1
6296,20,Female,Mobile,26.12000084,18,3,5,1,1,0,19.55999947,2.980000019,1
6298,46,Female,Mobile,7.179999828,13,14,5,0,0,1,9.75,27.32999992,1
6299,51,Female,Mobile,18.84000015,17,2,7,1,0,0,13.22999954,24.29999924,1
6300,50,Male,Desktop,13.97999954,10,1,5,1,1,0,11.90999985,0.159999996,1
6301,58,Female,Desktop,5.599999905,18,13,2,1,1,1,6.550000191,25.05999947,1
6302,58,Female,Mobile,16.42000008,17,7,6,1,1,0,9.479999542,31.98999977,1
6303,40,Male,Mobile,9.159999847,12,4,5,0,1,0,12.06000042,91.09999847,1
6304,24,Female,Desktop,3.789999962,15,4,8,0,1,1,4.570000172,8.829999924,1
6305,20,Female,Desktop,14.53999996,19,7,3,1,1,1,11.06999969,76.69999695,1
6306,49,Male,Desktop,18.11000061,15,10,0,1,0,1,16.14999962,72.48999786,1
6307,48,Female,Desktop,2.359999895,13,14,5,1,1,0,2.640000105,32.63000107,1
6308,35,Male,Mobile,12.65999985,7,7,8,0,0,1,18.30999947,90.69999695,1
6309,24,Female,Mobile,8.470000267,11,12,7,1,1,1,9.56000042,65.52999878,1
6310,58,Female,Mobile,1.889999986,8,6,1,0,0,1,1.419999957,9.699999809,1
6311,18,Female,Mobile,4.639999866,16,4,2,0,1,0,4.559999943,20.39999962,1
6312,31,Female,Desktop,5.03000021,11,6,7,1,0,1,4.78000021,40.11000061,1
6313,49,Female,Mobile,6.300000191,5,12,8,0,0,0,6.510000229,96.73000336,1
6314,23,Male,Tablet,24.29999924,7,0,7,0,0,0,24.76000023,26.44000053,1
6316,27,Female,Desktop,5.269999981,16,14,0,1,0,0,7.230000019,56.06999969,1
6317,24,Male,Tablet,3.910000086,17,2,2,0,0,1,3.25,35.54999924,1
6318,43,Male,Mobile,9.640000343,19,1,7,0,1,0,9.930000305,70.09999847,1
6319,51,Female,Desktop,24.13999939,15,5,0,0,0,1,18.37000084,66.08999634,1
6322,38,Male,Desktop,12.72000027,3,3,6,1,1,0,16,78.11000061,1
6325,27,Male,Desktop,19.20000076,5,3,5,0,1,1,18.55999947,72.98999786,1
6326,59,Female,Desktop,12.46000004,11,4,9,0,0,1,6.699999809,67.05000305,1
6327,29,Male,Mobile,1.279999971,12,13,9,1,0,0,1.309999943,83.76000214,1
6329,58,Male,Mobile,21.65999985,9,3,0,0,0,0,31.76000023,53.52999878,1
6330,49,Female,Desktop,19.23999977,18,13,8,0,0,0,16.88999939,66.02999878,1
6331,32,Female,Mobile,10.92000008,14,5,8,0,1,1,10.96000004,67.54000092,1
6332,44,Male,Desktop,16.36000061,4,8,5,0,1,0,10.30000019,92.23999786,1
6334,34,Female,Mobile,21.31999969,16,5,5,0,1,1,21.14999962,79.51000214,1
6335,19,Female,Mobile,17.92000008,4,4,5,1,1,0,14.31000042,78.59999847,1
6336,53,Male,Mobile,3.369999886,19,14,3,1,0,1,2.339999914,26.88999939,1
6337,24,Female,Desktop,19.64999962,6,14,2,1,0,1,22.60000038,26.82999992,1
6338,30,Male,Mobile,20.93000031,19,11,2,1,0,1,19.60000038,94.27999878,1
6339,32,Male,Mobile,11.75,15,13,1,1,0,0,9.600000381,32.43999863,1
6340,42,Male,Mobile,26.39999962,12,12,3,1,0,1,13.44999981,41.43999863,1
6342,39,Male,Mobile,6.079999924,2,7,6,0,1,0,7.260000229,31.65999985,1
6343,43,Female,Desktop,27.21999931,9,4,2,1,0,0,26.69000053,66.18000031,1
6345,28,Male,Mobile,21.98999977,1,2,8,1,1,1,27.56999969,52.72999954,1
6346,27,Female,Mobile,24.61000061,14,9,0,1,0,1,26.42000008,55.95999908,1
6347,42,Female,Mobile,15.64999962,13,11,0,1,0,1,16.60000038,80.05999756,1
6348,54,Female,Mobile,12.56999969,5,1,8,0,1,1,15.64999962,86.01000214,1
6349,55,Female,Mobile,27.54999924,7,0,8,0,0,1,34.18999863,68.16000366,1
6351,41,Female,Mobile,8.449999809,16,4,2,1,0,0,5.110000134,46.38999939,1
6352,57,Female,Mobile,11.48999977,18,9,3,0,1,1,14.60999966,56.27999878,1
6353,50,Male,Mobile,25.92000008,14,11,6,1,0,0,18.73999977,29.78000069,1
6354,34,Male,Desktop,28.21999931,1,14,8,1,1,0,36.43999863,94,1
6355,41,Male,Tablet,7.380000114,6,3,7,0,0,0,8.25,10.85999966,1
6356,54,Female,Mobile,26.04999924,10,6,7,1,1,1,22.35000038,83.34999847,1
6358,49,Male,Mobile,29.14999962,2,3,5,1,0,0,34.72000122,94.55000305,1
6361,21,Male,Mobile,1.99000001,14,1,0,0,1,0,2.960000038,73.44999695,0
6362,34,Male,Mobile,5.28000021,7,8,2,1,1,1,7.070000172,69.80000305,1
6364,47,Female,Mobile,23.26000023,19,11,9,0,0,0,30.37999916,62.22000122,1
6365,57,Female,Mobile,7.460000038,11,14,6,0,1,0,4.630000114,89.48000336,1
6366,28,Female,Mobile,29.11000061,3,3,4,1,1,1,21.77000046,84.34999847,1
6368,38,Male,Desktop,21.07999992,5,11,2,1,1,1,28.87999916,44.43999863,1
6369,35,Female,Mobile,7.320000172,4,12,0,0,0,1,8.100000381,45.45999908,1
6370,46,Male,Desktop,26.88999939,13,8,5,0,1,1,32.24000168,80.81999969,1
6372,27,Female,Mobile,26.06999969,14,1,3,1,1,0,21.70000076,76.51000214,1
6373,34,Male,Mobile,28.73999977,16,3,1,0,0,1,23.63999939,50.43999863,1
6376,37,Female,Mobile,24.29999924,13,6,3,1,1,1,19.62000084,29.57999992,1
6378,35,Male,Mobile,17.93000031,11,9,2,0,0,1,9.449999809,56.93000031,1
6379,34,Female,Desktop,11.60999966,3,11,8,0,1,0,5.820000172,72.22000122,1
6380,26,Female,Mobile,19.93000031,7,9,6,0,0,0,13.35000038,59.90999985,1
6382,46,Male,Mobile,7.909999847,1,6,6,0,0,0,8.729999542,99.62000275,1
6384,21,Male,Mobile,7.269999981,8,10,3,1,0,0,7.440000057,59.83000183,1
6385,35,Male,Mobile,15.02999973,17,14,4,1,0,1,16.81999969,10.18999958,1
6386,37,Female,Tablet,28.73999977,5,3,6,0,0,1,41.36000061,95.04000092,1
6388,30,Female,Mobile,28.30999947,9,2,8,0,1,0,18,10.27999973,1
6389,32,Female,Mobile,24.37999916,8,12,2,0,1,0,18.78000069,40,1
6390,44,Male,Desktop,11.28999996,7,2,7,0,1,0,10.19999981,8.130000114,1
6391,32,Male,Desktop,24.54999924,5,4,9,1,1,0,14.85999966,49.72000122,1
6392,45,Female,Mobile,27.76000023,4,5,3,1,1,1,29.29999924,27.70999908,1
6393,54,Female,Mobile,28.45999908,3,2,8,1,0,1,40.04999924,34.02999878,1
6394,36,Female,Desktop,20.80999947,8,9,0,0,1,0,16.78000069,6.909999847,1
6395,43,Female,Mobile,7.130000114,5,14,4,1,1,1,10.59000015,76.23999786,1
6396,43,Male,Desktop,2.150000095,5,1,3,1,0,0,1.610000014,84.11000061,1
6398,43,Male,Tablet,29,15,9,5,0,1,1,24.45000076,75.06999969,1
6399,43,Female,Desktop,14.39999962,8,5,0,0,1,0,11.64000034,12.85999966,1
6400,45,Male,Desktop,25.79000092,7,2,7,0,1,0,22.63999939,8.550000191,1
6403,20,Male,Mobile,1.700000048,4,14,6,0,1,1,2.109999895,37.61000061,1
6404,19,Female,Desktop,8.25,18,11,8,0,1,1,11.25,95.29000092,1
6405,50,Male,Desktop,13.64999962,4,12,6,1,0,1,11.25,89.93000031,1
6406,59,Male,Mobile,19.29000092,10,1,7,1,1,1,20.26000023,33.18999863,1
